unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.63E+12,12-08-2021 0:00,BTC/USDT,45522.13,46226.67,43800,44385.09,468276.1,2.10E+10,4731727
1.63E+12,13-08-2021 00:00,BTC/USDT,44385.09,47980.69,44208.88,47792.52,438025.5,2.03E+10,4397367
1.63E+12,14-08-2021 00:00,BTC/USDT,47792.52,48300,46000,47083.74,374368.8,1.76E+10,3874327
1.63E+12,15-08-2021 00:00,BTC/USDT,47083.75,47388.75,45480,47006.02,370950.8,1.72E+10,3856811
1.63E+12,16-08-2021 00:00,BTC/USDT,47006.02,48074.23,45682.03,45926.23,412537.6,1.93E+10,4045954
1.63E+12,17-08-2021 00:00,BTC/USDT,45926.23,47194,44412.01,44704.84,474316.4,2.18E+10,4617189
1.63E+12,18-08-2021 00:00,BTC/USDT,44704.85,46050,44227.32,44714.09,395836.2,1.79E+10,4068589
1.63E+12,19-08-2021 00:00,BTC/USDT,44714.09,47100,43938.38,46772,439402.2,1.99E+10,4289786
1.63E+12,20-08-2021 00:00,BTC/USDT,46772,49500,46650,49332.74,401499.1,1.92E+10,3984145
1.63E+12,21-08-2021 00:00,BTC/USDT,49332.99,49833,48250,48848.29,347594.5,1.70E+10,3387346
1.63E+12,22-08-2021 00:00,BTC/USDT,48846.11,49556.2,48075.81,49273.28,294672.2,1.44E+10,2925925
1.63E+12,23-08-2021 00:00,BTC/USDT,49273.28,50600,49075.01,49523.91,355733.5,1.77E+10,3345792
1.63E+12,24-08-2021 00:00,BTC/USDT,49523.23,49888.88,47600,47719.36,398682,1.95E+10,3585585
1.63E+12,25-08-2021 00:00,BTC/USDT,47719.37,49297.8,47130.57,48992.65,389100.4,1.87E+10,3410366
1.63E+12,26-08-2021 00:00,BTC/USDT,48992.65,49380,46280,46853.06,475183.1,2.25E+10,4109457
1.63E+12,27-08-2021 00:00,BTC/USDT,46854.22,49220,46359.97,49083.98,403667,1.92E+10,3627060
1.63E+12,28-08-2021 00:00,BTC/USDT,49082.13,49333,48395.65,48931.99,222793,1.09E+10,2305599
1.63E+12,29-08-2021 00:00,BTC/USDT,48931.99,49769.2,47741.31,48795.41,315105.5,1.53E+10,2921430
1.63E+12,30-08-2021 00:00,BTC/USDT,48795.42,48916.25,46876.49,47024.7,351830.8,1.69E+10,3200639
1.63E+12,31-08-2021 00:00,BTC/USDT,47024.69,48298,46731.03,47150.32,365548.2,1.73E+10,3297842
1.63E+12,01-09-2021 0:00,BTC/USDT,47150.32,49160.79,46550.99,48842.94,350108.4,1.67E+10,3281474
1.63E+12,02-09-2021 0:00,BTC/USDT,48842.93,50420,48631.2,49299.14,361863.1,1.80E+10,3429775
1.63E+12,03-09-2021 0:00,BTC/USDT,49299.14,51111,48333,50027.08,430326.4,2.15E+10,3937764
1.63E+12,04-09-2021 0:00,BTC/USDT,50027.09,50582.08,49360,49940.74,274956.8,1.38E+10,2715890
1.63E+12,05-09-2021 0:00,BTC/USDT,49942.2,51950,49462.59,51799.57,288984.1,1.46E+10,2959186
1.63E+12,06-09-2021 0:00,BTC/USDT,51799.56,52830,51040,52683.97,297734.3,1.54E+10,2960058
1.63E+12,07-09-2021 0:00,BTC/USDT,52683.98,52950,42088,46864.39,764140.1,3.73E+10,6793714
1.63E+12,08-09-2021 0:00,BTC/USDT,46864.38,47347,44431,46062.29,435803,2.01E+10,4352909
1.63E+12,09-09-2021 0:00,BTC/USDT,46060.02,47400,45500,46413.88,309015.8,1.43E+10,3136000
1.63E+12,10-09-2021 0:00,BTC/USDT,46413.88,47037.5,44120,44860.83,343533.1,1.57E+10,3380700
1.63E+12,11-09-2021 0:00,BTC/USDT,44860.83,45999,44737.4,45193.78,194144.1,8.81E+09,2214791
1.63E+12,12-09-2021 0:00,BTC/USDT,45194.19,46512.2,44746.51,46046.73,223534.6,1.02E+10,2321178
1.63E+12,13-09-2021 00:00,BTC/USDT,46048.02,46933.89,43323.93,44975.96,448942.1,2.01E+10,4145907
1.63E+12,14-09-2021 00:00,BTC/USDT,44975.96,47272.98,44692.9,47087.18,277925.7,1.28E+10,2897568
1.63E+12,15-09-2021 00:00,BTC/USDT,47087.18,48440.93,46675,48106.12,244226.4,1.16E+10,2516058
1.63E+12,16-09-2021 00:00,BTC/USDT,48106.13,48488,47038.21,47745.55,260044.7,1.24E+10,2620820
1.63E+12,17-09-2021 00:00,BTC/USDT,47745.55,48150,46750,47303.11,226193.3,1.07E+10,2357112
1.63E+12,18-09-2021 00:00,BTC/USDT,47303.11,48850,47044.32,48285.15,207900.4,1.00E+10,2155659
1.63E+12,19-09-2021 00:00,BTC/USDT,48284.61,48364.64,46840,47256.91,212631.9,1.01E+10,2174041
1.63E+12,20-09-2021 00:00,BTC/USDT,47256.92,47345,42467.86,43026.6,600764.6,2.66E+10,5157870
1.63E+12,21-09-2021 00:00,BTC/USDT,43026.61,43629.6,39503.58,40726.1,683242,2.87E+10,5802228
1.63E+12,22-09-2021 00:00,BTC/USDT,40727.83,43989.98,40551.49,43520,400849.8,1.71E+10,3884352
1.63E+12,23-09-2021 00:00,BTC/USDT,43520,44976.48,43056,44828.29,330253.5,1.46E+10,3230032
1.63E+12,24-09-2021 00:00,BTC/USDT,44828.29,45134.33,40650,42798.49,608595.5,2.59E+10,5382969
1.63E+12,25-09-2021 00:00,BTC/USDT,42798.49,42950,41630.26,42651.58,277084.8,1.18E+10,2664046
1.63E+12,26-09-2021 00:00,BTC/USDT,42646.84,43940,40725.01,43150,354393.9,1.51E+10,3234331
1.63E+12,27-09-2021 00:00,BTC/USDT,43150.01,44350,42059.13,42122.69,285311.6,1.24E+10,2858510
1.63E+12,28-09-2021 00:00,BTC/USDT,42122.69,42749,40854,41006.32,359745.5,1.50E+10,3336982
1.63E+12,29-09-2021 00:00,BTC/USDT,41002.96,42576.8,40708.73,41499.71,293307.6,1.22E+10,2890161
1.63E+12,30-09-2021 00:00,BTC/USDT,41499.7,44100,41387.78,43796.57,389185.6,1.68E+10,3595137
1.63E+12,01-10-2021 0:00,BTC/USDT,43799.49,48450,43260.01,48123.94,449491.8,2.08E+10,4182441
1.63E+12,02-10-2021 0:00,BTC/USDT,48123.93,48338.68,47410,47626.61,182566,8.73E+09,2094016
1.63E+12,03-10-2021 0:00,BTC/USDT,47626.62,49304.12,47071.26,48187.3,212410.4,1.02E+10,2555217
1.63E+12,04-10-2021 0:00,BTC/USDT,48187.99,49544.48,46885.29,49198.22,324424.8,1.56E+10,3491003
1.63E+12,05-10-2021 0:00,BTC/USDT,49199.78,51888,49009.21,51455.12,314043.8,1.58E+10,3327967
1.63E+12,06-10-2021 0:00,BTC/USDT,51460.22,56416.02,50410,55321.6,418731.7,2.22E+10,4406727
1.63E+12,07-10-2021 0:00,BTC/USDT,55327.45,55337.8,53374.34,53814.99,262974.5,1.43E+10,3228490
1.63E+12,08-10-2021 0:00,BTC/USDT,53814.99,56208.73,53647.3,53975,255210,1.40E+10,3022362
1.63E+12,09-10-2021 0:00,BTC/USDT,53974.99,55589,53656.66,54960.77,167495.4,9.18E+09,2142375
1.63E+12,10-10-2021 0:00,BTC/USDT,54960.79,56789,54101,54700,289072.8,1.60E+10,3209899
1.63E+12,11-10-2021 0:00,BTC/USDT,54700,57880,54458,57500.01,314868.1,1.78E+10,3488893
1.63E+12,12-10-2021 0:00,BTC/USDT,57500.01,57756.52,53750,56011.84,349147.8,1.97E+10,3760362
1.63E+12,13-10-2021 00:00,BTC/USDT,56011.83,57822.38,54271.24,57393.65,327714.3,1.83E+10,3544345
1.63E+12,14-10-2021 00:00,BTC/USDT,57393.65,58586.67,56800,57378.19,254719.8,1.47E+10,3039506
1.63E+12,15-10-2021 00:00,BTC/USDT,57377.12,63997.61,56900,61702.33,493366.5,2.97E+10,5189976
1.63E+12,16-10-2021 00:00,BTC/USDT,61702.33,62444.23,60220,60925.56,213251.9,1.31E+10,2733733
1.63E+12,17-10-2021 00:00,BTC/USDT,60925.56,61796.47,58850,61571.45,240132.5,1.46E+10,2991800
1.63E+12,18-10-2021 00:00,BTC/USDT,61571.45,62800,59897.61,62037.92,333278.5,2.06E+10,3859785
1.63E+12,19-10-2021 00:00,BTC/USDT,62037.92,64500,61300,64316.7,379243.7,2.38E+10,4058114
1.63E+12,20-10-2021 00:00,BTC/USDT,64314.75,67150,63518.81,66064.24,324737.9,2.13E+10,3807997
1.63E+12,21-10-2021 00:00,BTC/USDT,66064.25,66750,62000,62260.33,478610.5,3.08E+10,5154202
1.63E+12,22-10-2021 00:00,BTC/USDT,62260.33,63796.2,60011.9,60734.27,350359.5,2.17E+10,3806113
1.63E+12,23-10-2021 00:00,BTC/USDT,60734.28,61780,59622,61325.11,222553.5,1.36E+10,2490240
1.64E+12,24-10-2021 00:00,BTC/USDT,61325.09,61550,59504.46,60902.82,245816.8,1.49E+10,2594160
1.64E+12,25-10-2021 00:00,BTC/USDT,60902.82,63795.98,60701,63127.04,234201.1,1.47E+10,2616705
1.64E+12,26-10-2021 00:00,BTC/USDT,63129.25,63362.06,59838.05,60358.75,252256.9,1.56E+10,2733730
1.64E+12,27-10-2021 00:00,BTC/USDT,60358.74,61550,57865,58449.36,329112.4,1.95E+10,3358588
1.64E+12,28-10-2021 00:00,BTC/USDT,58449.36,62641.26,57550,60622.03,333323.1,2.01E+10,3473122
1.64E+12,29-10-2021 00:00,BTC/USDT,60622.02,63069.71,60222,62308.22,218355.8,1.34E+10,2463370
1.64E+12,30-10-2021 00:00,BTC/USDT,62308.21,62415.85,60631.23,61895.19,156041.5,9.61E+09,1843670
1.64E+12,31-10-2021 00:00,BTC/USDT,61895.19,62462.99,60008,61348.61,183599.5,1.12E+10,1990247
1.64E+12,01-11-2021 0:00,BTC/USDT,61347.14,62543.58,59400,60942.87,246158.4,1.51E+10,2574208
1.64E+12,02-11-2021 0:00,BTC/USDT,60942.87,64349.55,60659.58,63266.69,217592.1,1.37E+10,2578549
1.64E+12,03-11-2021 0:00,BTC/USDT,63266.69,63613,60300,62946.45,211190.2,1.32E+10,2546692
1.64E+12,04-11-2021 0:00,BTC/USDT,62946.45,63149,60703,61431.86,184677.1,1.14E+10,2147665
1.64E+12,05-11-2021 0:00,BTC/USDT,61433.9,62671.48,60762,61006,157569.6,9.70E+09,2048592
1.64E+12,06-11-2021 0:00,BTC/USDT,61006,61645.75,60100,61511.3,154919.1,9.43E+09,1861601
1.64E+12,07-11-2021 0:00,BTC/USDT,61511.3,63377.58,61368.26,63316.4,142878.2,8.88E+09,1799395
1.64E+12,08-11-2021 0:00,BTC/USDT,63316.4,67932.89,63308.7,67606.96,274932.1,1.81E+10,3272069
1.64E+12,09-11-2021 0:00,BTC/USDT,67606.96,68675.16,66300,67009.98,231843.8,1.57E+10,3087341
1.64E+12,10-11-2021 0:00,BTC/USDT,67010.65,69198.7,62400.51,64920.13,347835.6,2.31E+10,4348447
1.64E+12,11-11-2021 0:00,BTC/USDT,64920.13,65646.98,64147.12,64831.3,178279.3,1.16E+10,2510140
1.64E+12,12-11-2021 0:00,BTC/USDT,64831.2,65500,62313,64156.08,264576.3,1.69E+10,3146724
1.64E+12,13-11-2021 00:00,BTC/USDT,64156.08,65073.24,63430.01,64427,124466.5,7.98E+09,1585473
1.64E+12,14-11-2021 00:00,BTC/USDT,64426.99,65569.99,63640,65568.39,146424.7,9.45E+09,1786912
1.64E+12,15-11-2021 00:00,BTC/USDT,65568.38,66395.05,63351.58,63654.49,210026.6,1.37E+10,2387155
1.64E+12,16-11-2021 00:00,BTC/USDT,63654.49,63655.77,58397.14,60106.03,475025.7,2.89E+10,4669206
1.64E+12,17-11-2021 00:00,BTC/USDT,60106.03,60848.85,58336.68,60366.96,287388.9,1.72E+10,3416114
1.64E+12,18-11-2021 00:00,BTC/USDT,60366.97,60999,56505.48,56921.05,412021.7,2.41E+10,4629293
1.64E+12,19-11-2021 00:00,BTC/USDT,56921.04,58333,55604,58069.51,245356.1,1.40E+10,3004657
1.64E+12,20-11-2021 00:00,BTC/USDT,58069.52,59873.84,57372,59716.29,173697.3,1.02E+10,2257300
1.64E+12,21-11-2021 00:00,BTC/USDT,59716.28,60052.82,58518.88,58661.39,143887.3,8.51E+09,2034106
1.64E+12,22-11-2021 00:00,BTC/USDT,58648.87,59624.56,55600,56268.31,326184.9,1.87E+10,3832413
1.64E+12,23-11-2021 00:00,BTC/USDT,56268.31,57888,55250,57574.23,267790.3,1.52E+10,3319305
1.64E+12,24-11-2021 00:00,BTC/USDT,57574.24,57775.27,55900,57165.08,194683.8,1.10E+10,2459067
1.64E+12,25-11-2021 00:00,BTC/USDT,57165.09,59449.62,57029,58988.21,191912.7,1.12E+10,2413373
1.64E+12,26-11-2021 00:00,BTC/USDT,58988.36,59186.41,53500,53755.65,378650.9,2.09E+10,4127437
1.64E+12,27-11-2021 00:00,BTC/USDT,53755.66,55300,53640.69,54738.77,155119.1,8.48E+09,1975864
1.64E+12,28-11-2021 00:00,BTC/USDT,54738.77,57474.76,53245,57315.73,213600.6,1.17E+10,2393952
1.64E+12,29-11-2021 00:00,BTC/USDT,57315.72,58924.21,56715,57827.98,215111.5,1.24E+10,2447845
1.64E+12,30-11-2021 00:00,BTC/USDT,57827.97,59224.99,55900,56975,337624.1,1.94E+10,3850454
1.64E+12,01-12-2021 0:00,BTC/USDT,56978.06,59100,56500,57209.29,273959.1,1.58E+10,3149322
1.64E+12,02-12-2021 0:00,BTC/USDT,57209.28,57428.49,55800,56513.57,249985.3,1.42E+10,2673918
1.64E+12,03-12-2021 0:00,BTC/USDT,56513.56,57670,50604,53612,374132,2.06E+10,3755786
1.64E+12,04-12-2021 0:00,BTC/USDT,53611.86,53889.69,40888.89,49135.66,598775,2.89E+10,5884109
1.64E+12,05-12-2021 0:00,BTC/USDT,49135.66,49699.49,47755,49376.6,286434.4,1.40E+10,3163309
1.64E+12,06-12-2021 0:00,BTC/USDT,49373.83,50888,47000,50424.72,357711,1.74E+10,3868686
1.64E+12,07-12-2021 0:00,BTC/USDT,50424.72,51929,50012,50577.2,224670.6,1.15E+10,2571721
1.64E+12,08-12-2021 0:00,BTC/USDT,50577.2,51210.6,48533.33,50455.61,238229.9,1.19E+10,2569992
1.64E+12,09-12-2021 0:00,BTC/USDT,50459.61,50773.03,47312.89,47539.76,273086.1,1.33E+10,3003376
1.64E+12,10-12-2021 0:00,BTC/USDT,47539.34,50188.42,46828.23,47136.35,302974.4,1.46E+10,3440326
1.64E+12,11-12-2021 0:00,BTC/USDT,47132.31,49499.05,46724.35,49381.15,210960,1.02E+10,2548340
1.64E+12,12-12-2021 0:00,BTC/USDT,49379.51,50768,48616.16,50057.01,183434.3,9.11E+09,2352164
1.64E+12,13-12-2021 00:00,BTC/USDT,50057.02,50180,45600,46679.93,348551.3,1.66E+10,4064300
1.64E+12,14-12-2021 00:00,BTC/USDT,46679.93,48657.92,46255.6,48324.04,266213.6,1.26E+10,3361316
1.64E+12,15-12-2021 00:00,BTC/USDT,48324,49479.75,46518.73,48870.48,345239.9,1.66E+10,4121320
1.64E+12,16-12-2021 00:00,BTC/USDT,48870.48,49439.79,47500,47624.5,215874.2,1.05E+10,2699044
1.64E+12,17-12-2021 00:00,BTC/USDT,47629.1,47988.27,45373.11,46125.33,326458.1,1.53E+10,3900693
1.64E+12,18-12-2021 00:00,BTC/USDT,46125.33,47336.99,45438.43,46815.99,191006.4,8.89E+09,2717062
1.64E+12,19-12-2021 00:00,BTC/USDT,46815.99,48461.17,46399.37,46668.63,241698.5,1.14E+10,2869025
1.64E+12,20-12-2021 00:00,BTC/USDT,46668.65,47533.42,45530.67,46898.14,273804.3,1.27E+10,3385680
1.64E+12,21-12-2021 00:00,BTC/USDT,46896.82,49298.78,46650,48875.15,260008.4,1.26E+10,3368367
1.64E+12,22-12-2021 00:00,BTC/USDT,48875.88,49599,48420.02,48569.69,208463.7,1.02E+10,2632960
1.64E+12,23-12-2021 00:00,BTC/USDT,48569.69,51377.74,48020,50817.92,255885.5,1.26E+10,2830824
1.64E+12,24-12-2021 00:00,BTC/USDT,50817.94,51805,50379.25,50808.55,220208.7,1.12E+10,2359503
1.64E+12,25-12-2021 00:00,BTC/USDT,50809.37,51190,50105,50403.64,147662.4,7.49E+09,1640853
1.64E+12,26-12-2021 00:00,BTC/USDT,50403.64,51300,49350,50765.73,184800.6,9.27E+09,1947977
1.64E+12,27-12-2021 00:00,BTC/USDT,50765.73,52134,50450,50707.72,216225.3,1.11E+10,2265011
1.64E+12,28-12-2021 00:00,BTC/USDT,50707.72,50713.56,47290,47522.03,336083.3,1.64E+10,3423898
1.64E+12,29-12-2021 00:00,BTC/USDT,47522.02,48125.97,46000,46436.54,274795.4,1.30E+10,2740566
1.64E+12,30-12-2021 00:00,BTC/USDT,46436.53,47911.68,45880,47095.02,229931.3,1.08E+10,2203374
1.64E+12,31-12-2021 00:00,BTC/USDT,47095.02,48575,45650,46210.56,287186,1.36E+10,2742753
1.64E+12,01-01-2022 0:00,BTC/USDT,46210.57,47943.77,46210.55,47704.35,179433.6,8.46E+09,1823098
1.64E+12,02-01-2022 0:00,BTC/USDT,47704.35,48000,46605.68,47280,184795.1,8.73E+09,1845244
1.64E+12,03-01-2022 0:00,BTC/USDT,47280.01,47575.22,45665.4,46445.81,244781.8,1.14E+10,2367718
1.64E+12,04-01-2022 0:00,BTC/USDT,46445.8,47524.36,45445.57,45833.42,292149.8,1.36E+10,2763606
1.64E+12,05-01-2022 0:00,BTC/USDT,45833.41,47075.29,42270,43421.69,485477.6,2.20E+10,4438181
1.64E+12,06-01-2022 0:00,BTC/USDT,43421.7,43766,42385.83,43080.01,299509.9,1.29E+10,2967072
1.64E+12,07-01-2022 0:00,BTC/USDT,43080.01,43135,40456.56,41553.86,473214.8,1.98E+10,4387523
1.64E+12,08-01-2022 0:00,BTC/USDT,41553.87,42335,40500,41688.05,283737.2,1.18E+10,2952768
1.64E+12,09-01-2022 0:00,BTC/USDT,41688.05,42773.85,41170,41851.22,223135,9.35E+09,2349047
1.64E+12,10-01-2022 0:00,BTC/USDT,41851.22,42219.84,39610,41801.55,453644.1,1.87E+10,4253158
1.64E+12,11-01-2022 0:00,BTC/USDT,41801.55,43118,41255,42700.68,323760.7,1.37E+10,3210875
1.64E+12,12-01-2022 0:00,BTC/USDT,42700.69,44300,42415,43880.72,281339.3,1.22E+10,2653237
1.64E+12,13-01-2022 00:00,BTC/USDT,43880.72,44396.68,42301.16,42534.32,289289.2,1.25E+10,2842230
1.64E+12,14-01-2022 00:00,BTC/USDT,42538.72,43450,41666,43042.4,272517.1,1.16E+10,2711286
1.64E+12,15-01-2022 00:00,BTC/USDT,43042.4,43800,42530.64,43070.51,184649.2,7.96E+09,2162077
1.64E+12,16-01-2022 00:00,BTC/USDT,43070.51,43464.71,42531.69,43060.66,177450.5,7.64E+09,2004334
1.64E+12,17-01-2022 00:00,BTC/USDT,43060.66,43159.32,41523.68,42176.34,232748.3,9.87E+09,2576335
1.64E+12,18-01-2022 00:00,BTC/USDT,42176.34,42680,41260,42337.58,267472.5,1.12E+10,2605464
1.64E+12,19-01-2022 00:00,BTC/USDT,42337.58,42545,41115.64,41657.89,333952.1,1.40E+10,3093452
1.64E+12,20-01-2022 00:00,BTC/USDT,41656.9,43495,40550,40661.69,399818.1,1.69E+10,3649340
1.64E+12,21-01-2022 00:00,BTC/USDT,40662.06,41095.76,35380.92,36425.98,790320.9,3.03E+10,7112977
1.64E+12,22-01-2022 00:00,BTC/USDT,36426.46,36817.74,33950,35043.73,676272.9,2.39E+10,6139534
1.64E+12,23-01-2022 00:00,BTC/USDT,35043.73,36496.92,34588.8,36230.01,369372.9,1.31E+10,3421563
1.64E+12,24-01-2022 00:00,BTC/USDT,36230,37528,32853.83,36648.31,823000.7,2.85E+10,7379240
1.64E+12,25-01-2022 00:00,BTC/USDT,36648.3,37561.03,35693,36934.26,409535.5,1.50E+10,4251175
1.64E+12,26-01-2022 00:00,BTC/USDT,36934.26,38886.58,36232.42,36787.43,554457.4,2.09E+10,5467829
1.64E+12,27-01-2022 00:00,BTC/USDT,36787.42,37200,35471.53,37131,422006.9,1.53E+10,4341962
1.64E+12,28-01-2022 00:00,BTC/USDT,37131,38000,36149.02,37696.21,367509.1,1.36E+10,3780617
1.64E+12,29-01-2022 00:00,BTC/USDT,37696.22,38750.94,37252,38150.01,238657.8,9.03E+09,2643842
1.64E+12,30-01-2022 00:00,BTC/USDT,38150,38420.3,37334.83,37870.01,195029.1,7.39E+09,2182990
1.64E+12,31-01-2022 00:00,BTC/USDT,37870,38741.73,36620,38439.04,318440.4,1.20E+10,3180130
1.64E+12,01-02-2022 0:00,BTC/USDT,38439.04,39260.26,37969,38680.51,353354.1,1.36E+10,3602863
1.64E+12,02-02-2022 0:00,BTC/USDT,38680.51,38834.18,36529.81,36892.03,337570.9,1.27E+10,3238066
1.64E+12,03-02-2022 0:00,BTC/USDT,36892.05,37395,36204.3,37289.86,318656.2,1.17E+10,3020061
1.64E+12,04-02-2022 0:00,BTC/USDT,37287.33,41741.76,37011,41550,520105.8,2.03E+10,4876035
1.64E+12,05-02-2022 0:00,BTC/USDT,41550,41922,40920,41374.69,242184.1,1.00E+10,2728847
1.64E+12,06-02-2022 0:00,BTC/USDT,41374.68,42656.8,41100,42361.35,215324,8.97E+09,2197115
1.64E+12,07-02-2022 0:00,BTC/USDT,42361.34,44541.16,41609.76,43829.99,418053.8,1.81E+10,4078430
1.64E+12,08-02-2022 0:00,BTC/USDT,43829.99,45600,42641,44021.57,468015.4,2.05E+10,4649391
1.64E+12,09-02-2022 0:00,BTC/USDT,44021.58,44826,43089.08,44358.08,300270.1,1.32E+10,3214990
1.64E+12,10-02-2022 0:00,BTC/USDT,44358.09,45847.5,43136.96,43471.29,563922.1,2.51E+10,5369837
1.64E+12,11-02-2022 0:00,BTC/USDT,43471.3,43900,41914.23,42366,414646.2,1.79E+10,4498402
1.64E+12,12-02-2022 0:00,BTC/USDT,42365.99,42980,41540,42199.87,256269.3,1.08E+10,2871604
1.64E+12,13-02-2022 00:00,BTC/USDT,42199.88,42755.97,41850,42041.13,192068,8.13E+09,2148957
1.64E+12,14-02-2022 00:00,BTC/USDT,42041.12,42888,41526,42525.14,303990.9,1.28E+10,3037236
1.64E+12,15-02-2022 00:00,BTC/USDT,42525.14,44777,42406.23,44529.6,276735.4,1.22E+10,2782170
1.64E+12,16-02-2022 00:00,BTC/USDT,44529.7,44536.8,43277.8,43860.7,255790.3,1.12E+10,2543753
1.65E+12,17-02-2022 00:00,BTC/USDT,43860.8,44150,40020.1,40491.7,433959,1.83E+10,4093325
1.65E+12,18-02-2022 00:00,BTC/USDT,40491.8,40944.1,39422,39966.8,377679.8,1.52E+10,3531150
1.65E+12,19-02-2022 00:00,BTC/USDT,39966.8,40438.7,39610.3,40052.6,185624.7,7.42E+09,1963483
1.65E+12,20-02-2022 00:00,BTC/USDT,40052.6,40100.1,37905,38368.1,329740.4,1.27E+10,2965260
1.65E+12,21-02-2022 00:00,BTC/USDT,38367.9,39510,36762,36986.4,646391.8,2.47E+10,5359508
1.65E+12,22-02-2022 00:00,BTC/USDT,36986.4,38450,36310.1,38212,465313.5,1.74E+10,4341079
1.65E+12,23-02-2022 00:00,BTC/USDT,38212.1,39250,36963.2,37227.8,408056.3,1.56E+10,3541556
1.65E+12,24-02-2022 00:00,BTC/USDT,37227.9,40376.1,34303.7,38315.1,919820.9,3.32E+10,8122647
1.65E+12,25-02-2022 00:00,BTC/USDT,38316.2,39750,37999.2,39205.4,416316.4,1.62E+10,4273206
1.65E+12,26-02-2022 00:00,BTC/USDT,39205.4,40441.1,38561.7,39099.3,251892.2,9.88E+09,2697306
1.65E+12,27-02-2022 00:00,BTC/USDT,39099.3,39868.6,36934.6,37672,423197.2,1.63E+10,4101060
1.65E+12,28-02-2022 00:00,BTC/USDT,37672.1,44341,37414.4,43155,615391.2,2.47E+10,5894312
1.65E+12,01-03-2022 0:00,BTC/USDT,43155,44935,42765.4,44394.1,448483.6,1.96E+10,4610393
1.65E+12,02-03-2022 0:00,BTC/USDT,44393.6,45350,43321,43885.7,407603.7,1.80E+10,4239890
1.65E+12,03-03-2022 0:00,BTC/USDT,43885.8,44080,41831,42449.5,365565.8,1.57E+10,3803308
1.65E+12,04-03-2022 0:00,BTC/USDT,42449.6,42525.3,38521,39127.7,469138.4,1.91E+10,4908804
1.65E+12,05-03-2022 0:00,BTC/USDT,39127.7,39580,38547.6,39375.1,198747.9,7.77E+09,2212218
1.65E+12,06-03-2022 0:00,BTC/USDT,39375,39690,38056,38401.1,311705.3,1.21E+10,3162831
1.65E+12,07-03-2022 0:00,BTC/USDT,38401.1,39550,37134,37963.8,490254.5,1.88E+10,4747049
1.65E+12,08-03-2022 0:00,BTC/USDT,37963.7,39340.5,37853,38709.9,421462.4,1.63E+10,4243987
1.65E+12,09-03-2022 0:00,BTC/USDT,38709.9,42647.5,38638.7,41937.5,462059.8,1.92E+10,4564168
1.65E+12,10-03-2022 0:00,BTC/USDT,41939.5,42034.3,38512,39407.2,520645.2,2.06E+10,5039014
1.65E+12,11-03-2022 0:00,BTC/USDT,39407.1,40242,38200.1,38713,467078.9,1.83E+10,4566236
1.65E+12,12-03-2022 0:00,BTC/USDT,38713.1,39578.4,38630,38792.6,172494.8,6.74E+09,1916408
1.65E+12,13-03-2022 00:00,BTC/USDT,38792.7,39300,37500,37743.7,236623.7,9.15E+09,2373595
1.65E+12,14-03-2022 00:00,BTC/USDT,37743,39989,37522.1,39653.8,360058.4,1.40E+10,3346589
1.65E+12,15-03-2022 00:00,BTC/USDT,39651.6,39901.8,38073.8,39271,345019.2,1.35E+10,3198153
1.65E+12,16-03-2022 00:00,BTC/USDT,39270.9,41804,38700,41105.8,650589.7,2.62E+10,6249052
1.65E+12,17-03-2022 00:00,BTC/USDT,41105.9,41498.4,40442.8,40898.1,243988.8,9.98E+09,2446187
1.65E+12,18-03-2022 00:00,BTC/USDT,40898,42322.8,40084.2,41751.5,299134.4,1.23E+10,2791205
1.65E+12,19-03-2022 00:00,BTC/USDT,41751.6,42446.6,41500,42188.2,186460,7.81E+09,1729803
1.65E+12,20-03-2022 00:00,BTC/USDT,42188.2,42269.3,40900,41261,235774.1,9.79E+09,2023810
1.65E+12,21-03-2022 00:00,BTC/USDT,41261,41544.4,40430,40982,308396.5,1.27E+10,2575120
1.65E+12,22-03-2022 00:00,BTC/USDT,40982,43517.7,40852,42349.8,374297.7,1.59E+10,3429191
1.65E+12,23-03-2022 00:00,BTC/USDT,42349.9,43051,41731.3,42867.9,282631.7,1.19E+10,2643858
1.65E+12,24-03-2022 00:00,BTC/USDT,42867.8,44200,42525,43973.4,331440.1,1.44E+10,3127793
1.65E+12,25-03-2022 00:00,BTC/USDT,43973.2,45142,43575.1,44290.6,348620.1,1.55E+10,3146493
1.65E+12,26-03-2022 00:00,BTC/USDT,44290.6,44785,44041,44489.2,140712.6,6.24E+09,1476070
1.65E+12,27-03-2022 00:00,BTC/USDT,44489.3,47047,44416,46820.8,269280.2,1.22E+10,2526390
1.65E+12,28-03-2022 00:00,BTC/USDT,46820.9,48200,46651.2,47121.9,317565.8,1.50E+10,3149233
1.65E+12,29-03-2022 00:00,BTC/USDT,47121.8,48100,46911,47418.5,259040.8,1.23E+10,2407067
1.65E+12,30-03-2022 00:00,BTC/USDT,47418.5,47688.6,46535,47053.2,235009.9,1.11E+10,2279014
1.65E+12,31-03-2022 00:00,BTC/USDT,47053.1,47619.4,45185,45506,299837.6,1.39E+10,2704524
1.65E+12,01-04-2022 0:00,BTC/USDT,45505.9,46700,44206.2,46266.2,360734.6,1.64E+10,3077896
1.65E+12,02-04-2022 0:00,BTC/USDT,46266.2,47236.8,45600,45794.6,226413.4,1.05E+10,2087086
